Spectrum,10/7/2020 10:58:30 AM
[Global Parameters]
Frequency,3040000000,Hz
Reference Level,-30,dBm
Input Type,RF,
RF & IF Optimization,KinderGentler,

[Global Results]

[Markers]
[Marker M0]
Active,false
Enabled,false
Frequency,1.007775,,GHz
Trace 1,-129.01,,dBm
[Marker M1]
Active,false
Enabled,false
Frequency,5.2802575,,GHz
Trace 1,-103.09,,dBm
[Marker M2]
Active,false
Enabled,false
Frequency,---,,
Trace 1,---,,
[Marker M3]
Active,false
Enabled,false
Frequency,---,,
Trace 1,---,,
[Marker M4]
Active,false
Enabled,false
Frequency,---,,
Trace 1,---,,

[Parameters]
Span,5920000000,Hz
Resolution Bandwidth,1000,Hz
RBW Window Type,Kaiser,

[Trace Parameters]
Spectrogram Trace
Selected,false,
,false,
,false,

Video Bandwidth Enable,false,
Video Bandwidth,100,Hz

[Trace Parameters]
Trace 1
Selected,true,
,false,
,false,
Function,MaxHold,
Detection,PositivePeak,


[Trace Parameters]
Spectrogram Trace
Selected,false,
,false,
,false,


[Results]
Marker Power ENBW,1054.9449929210498,Hz,-1,-1
Noise Marker Offset,-30.232298151847431,dB,-1,-1
Actual RBW,999.99994900503384,Hz,-1,-1

[Traces]
[Trace]
Trace 1,,dBm,-1,-1
NumberPoints,64001
XStart,80000000,Hz
XStop,6000000000,Hz
-128.01901245117187
-128.01206970214844
-127.35128784179687
-127.8236083984375
-126.56538391113281
-127.85211181640625
-127.42288208007812
-128.17811584472656
-127.50048828125
-128.06800842285156
-128.33438110351562
-126.73744201660156
-127.56605529785156
-127.70460510253906
-127.68486022949219
-127.60643005371094
-128.02876281738281
-128.0484619140625
-127.59706115722656
-128.09931945800781
-127.28549194335938
-127.57035827636719
-127.56419372558594
-126.70857238769531
-127.73410034179687
-127.23248291015625
-126.67642211914063
-126.99290466308594
-127.01448059082031
-128.32272338867187
-126.12185668945312
-127.03434753417969
-128.25894165039062
-126.55079650878906
-127.90284729003906
-127.25920104980469
-127.44432067871094
-127.73422241210937
-127.62910461425781
-127.67250061035156
-128.60110473632812
-126.0360107421875
-128.28483581542969
-127.26524353027344
-127.808349609375
-128.53233337402344
-127.94921875
-128.07499694824219
-128.05235290527344
-127.89802551269531
-128.28871154785156
-127.62896728515625
-127.69288635253906
-127.72149658203125
-127.30036926269531
-128.1685791015625
-127.72894287109375
-127.9683837890625
-128.25288391113281
-127.48648071289063
-128.38362121582031
-128.024658203125
-127.03901672363281
-128.20738220214844
-127.66500854492187
-128.00100708007812
-128.28355407714844
-127.2435302734375
-127.88650512695312
-128.34820556640625
-128.17703247070312
-126.98185729980469
-126.73089599609375
-127.90364074707031
-127.16160583496094
-127.02169799804687
-128.17106628417969
-127.81689453125
-128.53861999511719
-128.72402954101563
-127.51081848144531
-126.23883056640625
-127.83277893066406
-129.10733032226562
-128.78923034667969
-128.42298889160156
-127.10226440429687
-128.14752197265625
-127.60330200195312
-129.34721374511719
-128.61787414550781
-128.82810974121094
-128.83857727050781
-128.36137390136719
-128.369384765625
-128.73414611816406
-127.663818359375
-128.3492431640625
-127.52250671386719
-126.68865966796875
-127.54627990722656
-126.55522155761719
-128.55545043945312
-127.81552124023437
-128.50193786621094
-127.906982421875
-127.11024475097656
-127.97021484375
-127.70631408691406
-127.400390625
-127.56752014160156
-127.90072631835937
-127.38246154785156
-128.52838134765625
-128.02244567871094
-127.79460144042969
-126.40629577636719
-127.47334289550781
-128.56922912597656
-128.13046264648437
-126.98544311523437
-127.41612243652344
-127.42646789550781
-126.46771240234375
-128.34884643554687
-126.52110290527344
-127.20011901855469
-127.40457153320313
-127.89535522460938
-127.77801513671875
-127.92013549804687
-128.05633544921875
-126.81341552734375
-127.9708251953125
-126.18319702148437
-127.26329040527344
-127.75650024414062
-127.85871887207031
-127.076416015625
-127.19183349609375
-127.50155639648437
-127.22300720214844
-127.64894104003906
-127.74241638183594
-127.65545654296875
-127.6026611328125
-127.56478881835938
-127.5126953125
-127.52249145507812
-127.63609313964844
-127.21418762207031
-127.33493041992187
-128.083740234375
-127.68502807617187
-127.78208923339844
-128.18563842773437
-127.11865234375
-128.22572326660156
-128.36195373535156
-128.06039428710937
-126.91702270507812
-128.03814697265625
-127.74761962890625
-127.68923950195312
-128.25643920898437
-128.68745422363281
-128.77900695800781
-127.86997985839844
-128.18197631835937
-128.32846069335937
-126.91529846191406
-127.66148376464844
-128.30009460449219
-128.05551147460937
-128.1121826171875
-128.38314819335937
-127.71932983398437
-127.10984802246094
-128.76625061035156
-128.475830078125
-128.49722290039062
-127.15609741210937
-127.50540161132812
-127.99909973144531
-128.18772888183594
-128.02203369140625
-128.71115112304687
-128.38941955566406
-128.47186279296875
-127.72789001464844
-128.08023071289062
-126.61735534667969
-128.11962890625
-125.71070861816406
-127.70053100585937
-128.93838500976562
-128.45724487304687
-127.30831909179688
-128.64683532714844
-127.45428466796875
-128.04507446289062
-128.85263061523437
-127.91741943359375
-127.49705505371094
-128.90408325195312
-126.69912719726562
-128.19873046875
-127.59513854980469
-128.23115539550781
-128.39842224121094
-125.1448974609375
-127.9368896484375
-127.12945556640625
-128.45283508300781
-127.98194885253906
-128.18916320800781
-127.83500671386719
-127.3695068359375
-126.73919677734375
-128.22331237792969
-128.24273681640625
-127.52684020996094
-128.25025939941406
-127.4814453125
-128.70248413085937
-127.11306762695312
-128.52818298339844
-128.31675720214844
-128.47178649902344
-127.40669250488281
-127.86875915527344
-128.29684448242187
-128.50119018554687
-128.1173095703125
-128.26640319824219
-127.65667724609375
-128.51625061035156
-128.21858215332031
-127.65267944335937
-127.66319274902344
-127.18684387207031
-128.06034851074219
-128.13752746582031
-127.46859741210937
-127.56346130371094
-127.841796875
-128.76097106933594
-127.29730224609375
-128.51443481445312
-126.95127868652344
-126.98667907714844
-127.74395751953125
-126.77491760253906
-127.87530517578125
-127.63943481445313
-128.28712463378906
-126.31866455078125
-128.0406494140625
-128.38650512695312
-128.17739868164062
-127.51248168945312
-127.33750915527344
-127.07357788085937
-127.57704162597656
-125.95979309082031
-127.02999877929687
-127.17573547363281
-128.67182922363281
-127.03779602050781
-127.90843200683594
-128.21800231933594
-128.1934814453125
-128.16256713867187
-127.97146606445312
-127.78636169433594
-127.91780090332031
-128.67585754394531
-127.48965454101562
-128.35507202148437
-128.83149719238281
-127.66107177734375
-128.41856384277344
-128.43168640136719
-128.06455993652344
-128.08843994140625
-128.65933227539062
-128.81575012207031
-127.83454895019531
-127.00518798828125
-128.06866455078125
-128.52922058105469
-126.981689453125
-127.07650756835938
-128.01945495605469
-127.66802978515625
-127.9361572265625
-128.77101135253906
-128.35760498046875
-128.75111389160156
-127.54487609863281
-127.18466186523437
-128.41824340820312
-128.95314025878906
-127.1641845703125
-128.40457153320312
-127.70733642578125
-128.69223022460938
-128.04103088378906
-127.80117797851562
-127.56175231933594
-128.44618225097656
-127.65043640136719
-128.24339294433594
-128.12472534179687
-128.88078308105469
-128.06437683105469
-127.20191955566406
-128.54653930664062
-126.76358032226562
-127.45980834960937
-128.0150146484375
-128.67311096191406
-128.29376220703125
-127.75151062011719
-128.96308898925781
-127.677734375
-128.31875610351562
-127.61782836914063
-128.33064270019531
-126.34461975097656
-127.03778076171875
-128.72933959960937
-127.20185852050781
-128.49984741210937
-127.50715637207031
-127.86734008789062
-126.97764587402344
-128.9295654296875
-126.99803161621094
-128.54052734375
-127.648193359375
-128.18789672851563
-127.96881103515625
-127.43063354492187
-128.39753723144531
-125.41116333007813
-126.38595581054687
-127.43241882324219
-128.19343566894531
-127.21040344238281
-127.76791381835937
-127.39408874511719
-127.63014221191406
-128.01792907714844
-127.2830810546875
-128.640625
-128.56158447265625
-127.86465454101562
-128.22084045410156
-126.69189453125
-126.89096069335937
-128.26408386230469
-127.24186706542969
-128.80561828613281
-128.19476318359375
-127.82110595703125
-127.89613342285156
-127.78970336914062
-127.87690734863281
-127.45025634765625
-127.77667236328125
-128.15354919433594
-126.32504272460938
-127.28695678710937
-127.70503234863281
-127.74540710449219
-126.89060974121094
-128.31626892089844
-126.901611328125
-127.82948303222656
-127.90765380859375
-127.729248046875
-128.17559814453125
-128.02029418945312
-128.68913269042969
-126.51409912109375
-128.17086791992187
-127.02206420898437
-126.98262023925781
-128.65187072753906
-128.52139282226563
-128.54432678222656
-128.73715209960937
-127.26667785644531
-128.79591369628906
-128.38151550292969
-127.50263977050781
-128.48568725585937
-127.37773132324219
-127.41720581054687
-128.1943359375
-128.24020385742187
-128.20887756347656
-127.77946472167969
-128.34974670410156
-128.4625244140625
-128.3819580078125
-127.93600463867187
-128.12516784667969
-127.59848022460937
-128.28260803222656
-128.93873596191406
-127.7039794921875
-128.41683959960937
-128.23196411132812
-128.82705688476562
-127.94523620605469
-128.03465270996094
-126.80303955078125
-128.81201171875
-127.81793212890625
-128.60736083984375
-128.30987548828125
-128.52792358398437
-127.7916259765625
-128.87185668945312
-128.15385437011719
-126.98040771484375
-127.07830810546875
-127.65760803222656
-127.60194396972656
-128.17857360839844
-128.10981750488281
-127.47224426269531
-128.23062133789062
-127.47422790527344
-127.44570922851563
-128.63150024414062
-127.45330810546875
-127.74366760253906
-127.54225158691406
-127.53266906738281
-127.954345703125
-129.068115234375
-127.73321533203125
-128.14546203613281
-126.70314025878906
-127.91230773925781
-127.28750610351562
-128.40789794921875
-127.8111572265625
-126.22103881835937
-127.35372924804688
-127.92198181152344
-128.09036254882813
-126.97360229492187
-127.8006591796875
-127.63543701171875
-128.42857360839844
-128.68009948730469
-128.27455139160156
-127.70246887207031
-128.31672668457031
-127.37307739257812
-128.04039001464844
-128.30172729492187
-127.27449035644531
-127.60374450683594
-127.0157470703125
-127.65008544921875
-125.68264770507812
-127.57925415039062
-127.08538818359375
-126.87062072753906
